vehicle_id,registration_number,vehicle_type,make,model,color,owner_person_id,registered_location_id,associated_person_ids
f57a2b24-8769-4549-9c51-0b9f27754e08,MH59DX8524,motorcycle,Royal Enfield,Classic 350,Red,e1beaf71-9083-44d6-bf40-81271b755321,736c90c6-9a18-43b8-bb0f-6bcf33dc8dab,
ce21f370-9479-4af0-8875-06b47705fdbc,MH43NB8885,car,Kia,Seltos,Grey,be0305d1-112c-45b7-a4d9-b115e8316072,736c90c6-9a18-43b8-bb0f-6bcf33dc8dab,
bd68c3bc-46fe-4ad4-8983-71c3882debf6,PB35TX7669,motorcycle,Hero,Splendor,White,7102f23c-c699-4f95-b4a6-9db5be0c099d,8670bb15-32d0-4ae2-b883-f73d786b4229,
3cb639b3-8726-4a6e-8b24-f2f8a68d9dfa,PB12CG4673,car,Hyundai,Creta,Red,a1986a86-ee18-4b99-bde2-9f10ab7ccd8e,8670bb15-32d0-4ae2-b883-f73d786b4229,598b970f-3219-4a29-a843-eb1703d9bcc2
9f7db3aa-335f-4ac0-a090-c07433fb52b8,PB02YM1343,motorcycle,TVS,Apache,Grey,5059d8a2-ca3c-4207-826a-857b223b974b,8670bb15-32d0-4ae2-b883-f73d786b4229,
65d60d87-db26-4c3f-8a71-382bb684e69a,PB48QR8990,motorcycle,Royal Enfield,Classic 350,Black,3825ab70-12aa-4106-a930-22299c410992,8670bb15-32d0-4ae2-b883-f73d786b4229,
fc0a7e79-cb1a-4cc6-907f-7595ff98f8ae,MH09MS6969,car,Honda,City,White,f0bcd42b-d612-4875-bcb6-e10a30a4d836,afdd5085-731a-4ddd-be19-44a21c8bc3e2,
6cd25fb4-bff8-4beb-b74a-29a04803a6b3,MH35TU9582,motorcycle,Bajaj,Pulsar,Grey,4e4f0a11-0920-4167-8ace-540ebd0984a6,afdd5085-731a-4ddd-be19-44a21c8bc3e2,
cabf48d5-d8b5-4e81-8d96-180ed6899ca8,BR53ZG8840,auto-rickshaw,Bajaj,RE Compact,Black,170f0efe-f3de-4674-8f23-189dfed839c7,da97debf-a2c0-4f37-9708-76fe4aef4637,
8abc83c7-60f4-41ed-bacd-8a3a639a9e53,BR04HL6036,auto-rickshaw,Bajaj,RE Compact,Black,ea4550e1-8bef-4ff3-be42-f32ecbec2b0c,da97debf-a2c0-4f37-9708-76fe4aef4637,
97b5d061-56dd-48a3-a8d6-3fd269b3f9e3,BR50HY1825,motorcycle,TVS,Apache,Silver,dab4dd42-4d7b-4b2f-a4bd-488c1ae33343,da97debf-a2c0-4f37-9708-76fe4aef4637,
1c7d20ff-ac4f-4956-a25d-cbe791e218a1,MP24NU2513,car,Hyundai,Creta,Black,a30e127a-6a24-462f-a270-525e76f6b9f6,0ef6a8e7-98bf-41b7-a775-e46b94c109c8,
1a67748d-71bb-4a1f-8f82-9bf39036003c,MP15LV5485,car,Mahindra,Bolero,Maroon,d1ffb102-bd9f-4402-83a6-25026d500874,0ef6a8e7-98bf-41b7-a775-e46b94c109c8,
6de7d0ad-c6b9-4f6c-9808-7861807c6ffc,MH22DM4883,car,Hyundai,i20,White,e9dadbbf-744c-47a3-8a6f-16d89937730c,5fe5dbf8-7a2a-48e8-9772-3cf1d29df5c4,
16c0b2b4-df71-4dcd-8d91-b607a814a7b5,MH05CA3179,motorcycle,Bajaj,Pulsar,Silver,26bf84c5-8e0f-45cd-8b7c-bb0ab1e26619,5fe5dbf8-7a2a-48e8-9772-3cf1d29df5c4,
69c6eb43-a4e5-4248-b347-3f33414bdb71,KL29EJ3525,motorcycle,Hero,Splendor,White,e877940c-30c3-4ae4-a2b5-f9b014064bf3,961cb9df-ce49-4bb0-bab6-f5d0d1bee9b8,
3d057201-de06-47f8-991a-d4a5084197d5,OD15WU3518,car,Toyota,Innova,Blue,10076921-f861-41b0-8118-7047c3900b85,9d0acc1a-7cf8-43d2-b9dd-df559896f394,
114a2603-39a0-44af-a16e-0397c75e64b5,OD32CP9583,motorcycle,Honda,Activa,Silver,4a7efbc8-be33-4c54-b292-68a92964acdf,9d0acc1a-7cf8-43d2-b9dd-df559896f394,
50537bea-fde1-42f2-b8d8-368c034f63d0,OD50KJ6398,auto-rickshaw,Bajaj,RE Compact,White,beb95eea-1b12-4cf4-86af-5c17c41e6c34,9d0acc1a-7cf8-43d2-b9dd-df559896f394,
386e2b16-2a3a-4105-a6f7-6dfc0fa73511,OD33JD9531,auto-rickshaw,Bajaj,RE Compact,Grey,f5172255-7e16-4f6c-a655-1b48ab1bc661,9d0acc1a-7cf8-43d2-b9dd-df559896f394,
4936d8d0-9eb1-4597-bd71-a99d75dd0cf3,OD12UH1368,motorcycle,Bajaj,Pulsar,Black,2d93c2b0-c63d-41da-8fe4-ded93ff7ffbe,02f8a4a5-431b-4492-b02e-9f5dea78934c,
fd033503-5697-4459-8791-a5e0010ad935,OD34GX8420,truck,Ashok Leyland,Dost,White,b56c9b82-0597-4e04-9c41-1272f478a5d2,02f8a4a5-431b-4492-b02e-9f5dea78934c,
89be9a84-1e42-4629-b8bd-28564975a335,OD53EJ2768,motorcycle,TVS,Apache,White,a9c21c0f-a8ef-47ad-864c-087fea52c40f,02f8a4a5-431b-4492-b02e-9f5dea78934c,
e9d0a11e-25af-4c08-ba4f-ca44282f4dea,OD26KF5327,motorcycle,Honda,Activa,Blue,96de2066-e81f-45d7-a4b1-3eee06a078b3,02f8a4a5-431b-4492-b02e-9f5dea78934c,
1430684e-76e5-4330-874b-1af8892dbde5,OD09RB3932,motorcycle,Honda,Activa,Maroon,96de2066-e81f-45d7-a4b1-3eee06a078b3,02f8a4a5-431b-4492-b02e-9f5dea78934c,
03944910-273a-4e60-89a7-acc116ed3f0f,OD55WS6323,motorcycle,Royal Enfield,Classic 350,Maroon,6f2445fc-93fc-4b40-b406-c3b90a4a3eb1,b0d541e6-03ce-4db7-be47-eba21bd01943,
bbee6e11-212f-456a-afa5-e5c9700586c1,OD33TX8691,truck,Tata Motors,LPT 1109,Silver,179cfee0-746e-4c99-b25c-35408c16ed81,b0d541e6-03ce-4db7-be47-eba21bd01943,
0bd27c09-03f3-4f00-ae87-28bdb2ca178a,OD02ND1141,motorcycle,Hero,Splendor,Silver,04dd7a79-adee-4d84-af06-e4f5d5d65a65,b0d541e6-03ce-4db7-be47-eba21bd01943,
a5e3cb36-1087-473d-b470-62216e9bf9af,WB46XP0735,motorcycle,Honda,Activa,Maroon,6b74afbd-79cf-4683-b6f5-e31b054f4a0f,3548beb9-6adf-49db-968e-bb7eea1585ad,
b0c4307f-b10b-4548-8364-4564f72e1670,PB14PQ7277,auto-rickshaw,Bajaj,RE Compact,White,4de490be-92c2-4542-a982-4a674c43b835,23d0938b-ad26-4713-afe3-7611f8baf2c9,
5e0b75ac-dd77-4243-bbd8-d9c003965590,PB11WW8361,car,Hyundai,i20,Silver,b2ea8930-4616-4900-af3b-efbcaefd3c7a,23d0938b-ad26-4713-afe3-7611f8baf2c9,
dbb70965-a707-488e-98a7-cce1b2028a98,PB13SG5810,truck,Mahindra,Bolero Pickup,Maroon,16757341-7413-4caa-a82d-50e53ac5a3c5,70541888-79db-48a8-84ec-0f9f8ce6d7d8,3fc017d2-08cb-4e64-8ac6-678a1612aa6b
5e8db5f6-baf6-44b1-b412-11ba759039c4,PB38HQ3286,auto-rickshaw,Bajaj,RE Compact,Grey,61689509-1140-433d-9390-7d1f7e7b5151,70541888-79db-48a8-84ec-0f9f8ce6d7d8,
550eb148-86bf-44af-b4a5-9a3cd9fa6b89,PB20GQ0251,motorcycle,Royal Enfield,Classic 350,Grey,e1631865-a6e0-42ba-8241-0fb34d3cd2d5,70541888-79db-48a8-84ec-0f9f8ce6d7d8,
1dbee4dd-89bf-43cd-9e99-3b0a9a60163c,PB55ZZ0098,car,Toyota,Innova,White,bd8f8771-5183-4e45-bdc2-47769d743b6d,70541888-79db-48a8-84ec-0f9f8ce6d7d8,
396a0264-cfeb-43e0-827a-62707662d220,MP09HX0490,motorcycle,Hero,Splendor,Blue,3c7a665a-29ef-4c51-937c-9238747d8c3f,5afe0c58-ef26-4319-883f-658b513ec377,
bb355600-cffe-43fa-a33d-b751471c7506,MP47BB3577,auto-rickshaw,Bajaj,RE Compact,Silver,3c7a665a-29ef-4c51-937c-9238747d8c3f,5afe0c58-ef26-4319-883f-658b513ec377,1edcdcff-eff3-4399-b490-6ece1fd0a750
a4abea08-e734-423f-b589-87db14214542,MP14FH5717,motorcycle,Bajaj,Pulsar,Red,5d2ae276-3079-4637-a6ae-1a9d24650025,5afe0c58-ef26-4319-883f-658b513ec377,
9b399435-7c6a-4630-92b8-33244245ffd3,MP26CW9691,truck,Mahindra,Bolero Pickup,Maroon,bd8ffb91-4a85-4375-a354-b703ce6db5df,5afe0c58-ef26-4319-883f-658b513ec377,
c75dd91e-f313-4a21-8ce6-f686e96f7d46,MP04SF4514,auto-rickshaw,Bajaj,RE Compact,Grey,b02f1385-c313-4d11-9483-30beaaf05bfb,5afe0c58-ef26-4319-883f-658b513ec377,
c8f082ab-fe5e-405a-b74a-34e657545399,MP14WA0260,car,Hyundai,i20,Silver,b02f1385-c313-4d11-9483-30beaaf05bfb,5afe0c58-ef26-4319-883f-658b513ec377,
62aac99b-3af2-4121-ad9f-420456294e05,BR46DR4638,van,Mahindra,Bolero Camper,Grey,a4a3d39c-2a6c-45d1-ab3c-c8263a36425a,ec8e2774-5abd-4198-810b-d14d2f0b2f0d,
81e5bc18-f7af-432c-8f60-7c34725e89f0,BR17TQ8987,motorcycle,Bajaj,Pulsar,White,fae9c748-d675-4368-bd10-d0e9f1845f36,ec8e2774-5abd-4198-810b-d14d2f0b2f0d,
5c60c950-c2a4-4988-b1ab-d89b0bd9c74b,BR52PW3781,car,Hyundai,i20,White,fae9c748-d675-4368-bd10-d0e9f1845f36,ec8e2774-5abd-4198-810b-d14d2f0b2f0d,
fefab0ff-cffc-4708-8f46-146f35495e14,BR18MV6217,auto-rickshaw,Bajaj,RE Compact,Grey,3edddde4-8f52-4191-bb68-4ca5c0937f0c,ec8e2774-5abd-4198-810b-d14d2f0b2f0d,
46882b5b-ddf3-44e8-95cb-e0c105b1f6d6,KA21PF0200,motorcycle,Bajaj,Pulsar,Red,390152b8-b9d9-4ed2-b694-1f5c77fd664d,23e9c381-d190-47d0-88a3-80108b8175f4,
ba9d4c61-0de0-4441-b93d-f1e1f13b24d3,KA28BD2221,auto-rickshaw,Bajaj,RE Compact,Red,99c46036-7fd4-467c-8426-42200de737d6,23e9c381-d190-47d0-88a3-80108b8175f4,
39f02772-603c-42b1-b59c-5452ff89a353,MN24GS6737,motorcycle,Honda,Activa,Silver,82cf393e-99ba-4826-84f4-92e41b8f73fc,45e803a1-d704-4e47-9f8a-a5fe1b39d690,
fa6a4bc8-78a6-43c4-ba31-67211389fa2e,MN50GN0442,motorcycle,Royal Enfield,Classic 350,White,4c46d71b-f1f2-4b0b-bada-337b239ff089,45e803a1-d704-4e47-9f8a-a5fe1b39d690,
a0cd27a4-7dde-40fc-8a38-778d10d7709e,MN53AP9672,motorcycle,TVS,Apache,Silver,4c46d71b-f1f2-4b0b-bada-337b239ff089,45e803a1-d704-4e47-9f8a-a5fe1b39d690,
4ff78444-414b-456e-835c-b3ac5abac474,MN55AB6103,motorcycle,Bajaj,Pulsar,Silver,2cab61da-ab35-4b04-b36b-5d7b50c40fad,45e803a1-d704-4e47-9f8a-a5fe1b39d690,
d618dca2-8231-49a2-b464-484360aef8e0,UK30UK1220,truck,Eicher,Pro 2049,White,82035ef9-663e-4b3a-860e-9e7b32bd7c4c,79815ee3-1b5e-458f-bab4-9cfefbbc415d,
060a4ee9-f2a2-4168-b608-f4f69dcb807b,UK04KW6248,truck,Ashok Leyland,Dost,Red,a06c1b06-916c-4e2a-b081-dc998e9bc1a8,79815ee3-1b5e-458f-bab4-9cfefbbc415d,
3a61d8d3-7a8f-4900-9fc5-28f7e9deb822,UK56JM6024,motorcycle,TVS,Apache,Black,f1c3e1a5-ac4e-47d2-a4b3-4137b1e4711f,79815ee3-1b5e-458f-bab4-9cfefbbc415d,
bc06fd23-01ac-42c9-ac5a-50b00db7f08f,UK21JT4734,auto-rickshaw,Bajaj,RE Compact,Grey,a083d2d1-63c1-40ec-b094-1e9b1c2c67df,79815ee3-1b5e-458f-bab4-9cfefbbc415d,
a0c3e7dc-4c30-4eb8-b2f7-7b5067558be0,UK03DC3110,auto-rickshaw,Bajaj,RE Compact,Grey,0802925b-2aa8-4638-abd4-2bfabd1e99f5,79815ee3-1b5e-458f-bab4-9cfefbbc415d,
6f43e52c-5957-4099-bc10-6406edad4391,RJ16FN3516,auto-rickshaw,Bajaj,RE Compact,Red,4ee42562-ddd0-478a-b378-3e762196bca3,6117ba7e-5dfb-44a0-a425-b11cd0f2f028,
9676af06-eb1d-4673-af09-e548cd497450,RJ12WB0138,motorcycle,Royal Enfield,Classic 350,Grey,f8ccc9c3-6c66-4038-b5a1-8974d12447d8,48334aae-dd4b-4559-927f-4011694a1d92,
76a98f3f-db76-4e52-919a-0acda54f5213,RJ47PY3127,motorcycle,Honda,Activa,Maroon,a11e1b94-6df1-4025-a227-175826035578,48334aae-dd4b-4559-927f-4011694a1d92,
0c457848-9976-48c8-b45e-51850fff8da4,AP29PW2735,motorcycle,Bajaj,Pulsar,Blue,adcafda7-b4e8-4c35-bf25-fb7e17860d2d,d1739ddb-7365-4554-a76b-d261f099ae21,
e1a0bf45-1ecb-4b52-999c-1aed6e39fa92,AP35WW3589,motorcycle,TVS,Apache,Red,f3d2335d-16c2-4a88-9fee-f8f8a012a33a,d1739ddb-7365-4554-a76b-d261f099ae21,
c5a5206f-c328-48f4-807b-00e03a2167f2,AP12PM1579,motorcycle,Hero,Splendor,Red,9a8109f2-f379-4bba-8f49-c2a8215f755c,d1739ddb-7365-4554-a76b-d261f099ae21,
f7cd4196-63ec-4a65-80eb-79884b3b978a,AP35SY1263,motorcycle,Royal Enfield,Classic 350,Grey,925d4338-d82c-4039-818a-efeac87ba8a7,d1739ddb-7365-4554-a76b-d261f099ae21,
73c51840-be3f-496c-aee0-a9bc4b1fade6,OD37AG4676,motorcycle,Hero,Splendor,Blue,f178c96d-e84f-4853-8d86-c9cf4ceccd22,0f50f615-7033-4550-b3c0-1327c1c40070,
8076f4f0-e98e-4c18-a440-86cb6cdf0c2a,AP03TT6244,motorcycle,Bajaj,Pulsar,Maroon,6a344449-4a23-435d-8f36-deb6496e7ac9,2b0ca621-d0f1-4f47-a2b9-1db10529d693,
844ca664-c2c6-4932-afdc-a0ba524f9a90,AP28ZD1853,motorcycle,Bajaj,Pulsar,Maroon,24c3bc57-33d6-4b69-9ced-8aeb7e3f40f0,2b0ca621-d0f1-4f47-a2b9-1db10529d693,
d530886f-ac82-4e1d-b554-92b0774a8117,KL57CA7733,motorcycle,TVS,Apache,Black,4604c0fb-6f50-45d8-9c76-8c666a59a025,1ab2e194-0820-4f38-95a6-48060600b32e,
69c460e8-c292-4c7b-9cf3-fdb21bead100,KL10UY1667,truck,Mahindra,Bolero Pickup,Black,9e769a94-ff05-4ddd-b68a-bb6038f253f8,1ab2e194-0820-4f38-95a6-48060600b32e,
93010bbe-9e17-4684-9804-21a930dbc03f,KL40NX5818,car,Toyota,Innova,White,7305de97-f04e-431b-8ecc-680ffd80cd1b,1ab2e194-0820-4f38-95a6-48060600b32e,
e7586eb9-4473-4ab2-beee-34311ba214e7,KL26JV1825,motorcycle,Royal Enfield,Classic 350,Grey,ce944e98-e028-4321-bda6-93e3feef6c71,1ab2e194-0820-4f38-95a6-48060600b32e,
2bdd37c0-a40a-4678-a6bf-9c90d6865e0f,KL07MZ3944,motorcycle,Hero,Splendor,Red,9d974a3c-f8cf-4f4a-a64d-eef3238900a7,1ab2e194-0820-4f38-95a6-48060600b32e,
91a07d25-2fd9-4baf-b229-bf20980287d3,UP57RW1751,motorcycle,Hero,Splendor,Red,be8508f1-4cab-4d2d-9bfa-9e2a180f4927,d5a1bd73-cd7f-4fdb-a391-b386895777aa,
af385967-7ff2-48e9-87cf-bc89c02c7f87,UP47TD0142,van,Maruti Suzuki,Eeco,Blue,be8508f1-4cab-4d2d-9bfa-9e2a180f4927,d5a1bd73-cd7f-4fdb-a391-b386895777aa,
9a6f2866-4fd4-448b-bbf1-29964886b64f,GJ57CC7387,car,Kia,Seltos,Grey,ff4518c5-e310-4762-be13-f02796a2f94b,9c3ab627-7bf2-4906-a00a-aa7a9d1113bd,
eb58958c-7069-4f40-9ed6-2fcf637728e1,GJ29CK0632,motorcycle,Bajaj,Pulsar,Silver,bea49cbe-6edb-4979-b1ac-da82e624fe34,9c3ab627-7bf2-4906-a00a-aa7a9d1113bd,
664d0768-8e6e-4b76-9522-24983fd89a20,HR19WA7371,motorcycle,TVS,Apache,Black,89465103-50b1-4dbc-bbf5-8a0b88385964,26761411-cf0a-4118-9225-5d7d50d855c6,
76cbedb4-59d6-4c98-ab52-7f91fbcaf50b,HR51DX4308,auto-rickshaw,Bajaj,RE Compact,Grey,f9cf81a8-e4b0-4069-b03f-fb3a69f37306,26761411-cf0a-4118-9225-5d7d50d855c6,
da3f9dd5-7997-413d-af90-18885717bac5,HR02LM1729,motorcycle,Honda,Activa,Silver,3ca638bf-b7d5-4d89-9109-46b0511ab403,26761411-cf0a-4118-9225-5d7d50d855c6,
e4f10ef0-40e4-4769-b14f-357df5eed74e,HR32MD2077,car,Kia,Seltos,Silver,3a3aa59a-f674-485b-87e1-2cc8a25f2707,26761411-cf0a-4118-9225-5d7d50d855c6,
d81f9142-5089-42a3-b921-8794b7b7ec5d,HR02QP1232,motorcycle,Royal Enfield,Classic 350,Maroon,c22e9823-2792-4a14-93e2-e195038bf6e0,26761411-cf0a-4118-9225-5d7d50d855c6,
f92dbe08-ff7c-4eb5-9347-14d4ee4e0a8c,RJ31XZ0560,truck,Mahindra,Bolero Pickup,Blue,64d8b984-2a98-448d-a4fb-7784ce6b1b44,f635f2bf-e22f-4f52-980e-3ff7681f1784,
79ad7cf4-7cf9-45b4-bfd4-efc691465124,RJ41PK6578,motorcycle,Bajaj,Pulsar,Red,c85e0d91-7387-4037-877d-ad65f52e9468,f635f2bf-e22f-4f52-980e-3ff7681f1784,
d9281a73-729c-4a5a-8dd6-e77b2e813d52,RJ20SG6016,car,Maruti Suzuki,WagonR,Silver,fb2ddcd8-b6d6-480b-a586-c11f057f2ac8,f635f2bf-e22f-4f52-980e-3ff7681f1784,
90dbc4a6-a83f-4185-927b-e445970bd971,RJ20EG1417,auto-rickshaw,Bajaj,RE Compact,Grey,a53fff68-2c1f-4540-a9b7-9187343dc876,03f4af80-1def-4823-bfa0-337b4814ad8a,a8e20f0c-a0dc-4b0b-8e64-0798129b4048
fbc27186-4f39-4acb-a599-af0998589cbc,RJ54FD6619,motorcycle,TVS,Apache,Maroon,a53fff68-2c1f-4540-a9b7-9187343dc876,03f4af80-1def-4823-bfa0-337b4814ad8a,45fde464-2062-4c6b-8c6d-947c4580b94d
db8f1b7e-2b92-4b76-ad76-51ecacf5143f,UP48PH6254,car,Mahindra,Bolero,Blue,3b9d407c-f589-4074-a783-0b6544c53a15,dd569924-080f-4344-80fb-cdbb7bc41e6a,
